success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,technical_issues,response,stimulus,timeout,failed_images,failed_audio,failed_video,trial_phase,is_repeat,test_type,correct,old_image,new_image,correct_position,file_name
NA,948,html-button-response,221,2.0.0,423392,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n01bcoin.jpg,stimuli/organized/Novel pairs (tested)/n01aladybug.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1124,html-button-response,222,2.0.0,424518,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Spotpan1.JPG,stimuli/organized/STATE/USED/Spotpan2.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1642,html-button-response,223,2.0.0,426162,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbox1.jpg,stimuli/organized/STATE/USED/Sbox2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1686,html-button-response,224,2.0.0,427849,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,FALSE,stimuli/organized/STATE/USED/Sscissors1.JPG,stimuli/organized/STATE/USED/Sscissors2.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1677,html-button-response,225,2.0.0,429527,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,FALSE,stimuli/organized/STATE/USED/Sbrushes2.jpg,stimuli/organized/STATE/USED/Sbrushes1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1775,html-button-response,226,2.0.0,431303,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Eframe2.jpg,stimuli/organized/EXEMPLAR/USED/Eframe1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1523,html-button-response,227,2.0.0,432827,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sabacus2.jpg,stimuli/organized/STATE/USED/Sabacus1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,743,html-button-response,228,2.0.0,433571,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n15aspiderweb.jpg,stimuli/organized/Novel pairs (tested)/n15bfootball.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,933,html-button-response,229,2.0.0,434506,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sfiretrucktoy2.jpg,stimuli/organized/STATE/USED/Sfiretrucktoy1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1061,html-button-response,230,2.0.0,435569,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n05abarrel.jpg,stimuli/organized/Novel pairs (tested)/n05bcactus.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,992,html-button-response,231,2.0.0,436562,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecalculator1.jpg,stimuli/organized/EXEMPLAR/USED/Ecalculator2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1176,html-button-response,232,2.0.0,437740,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg,stimuli/organized/Novel pairs (tested)/n08aoven.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,883,html-button-response,233,2.0.0,438624,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egrapes2.jpg,stimuli/organized/EXEMPLAR/USED/Egrapes1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,3173,html-button-response,234,2.0.0,441799,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n12atelescope.jpg,stimuli/organized/Novel pairs (tested)/n12bwatch.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1223,html-button-response,235,2.0.0,443023,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbriefcase1.jpg,stimuli/organized/STATE/USED/Sbriefcase2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,786,html-button-response,236,2.0.0,443810,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Echocolatebar2.jpg,stimuli/organized/EXEMPLAR/USED/Echocolatebar1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1458,html-button-response,237,2.0.0,445270,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n20bshelf.jpg,stimuli/organized/Novel pairs (tested)/n20acarseat.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,2265,html-button-response,238,2.0.0,447536,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdie2.jpg,stimuli/organized/STATE/USED/Sdie1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,935,html-button-response,239,2.0.0,448472,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecamera2.jpg,stimuli/organized/EXEMPLAR/USED/Ecamera1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,921,html-button-response,240,2.0.0,449395,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Econe1.jpg,stimuli/organized/EXEMPLAR/USED/Econe2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1654,html-button-response,241,2.0.0,451050,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,FALSE,stimuli/organized/STATE/USED/Seggs2.jpg,stimuli/organized/STATE/USED/Seggs1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1037,html-button-response,242,2.0.0,452089,p6taq5za0no,squirrel,no,0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n17avendingmachine.jpg,stimuli/organized/Novel pairs (tested)/n17bweddingdress.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1031,html-button-response,243,2.0.0,453121,p6taq5za0no,squirrel,no,1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Spie2.JPG,stimuli/organized/STATE/USED/Spie1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,7352,survey-html-form,244,2.0.0,460483,p6taq5za0no,squirrel,no,"{""age"":""21"",""gender"":""female"",""memory_experiment_experience"":""yes""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,14444,survey-text,245,2.0.0,474930,p6taq5za0no,squirrel,no,"{""task_guess"":""recalling the organization of objects""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
NA,1643,survey-text,246,2.0.0,476576,p6taq5za0no,squirrel,no,"{""technical_issues_question"":""no""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6taq5za0no_1772139290385.csv
TRUE,1573,fullscreen,0,null,2594,p6utqwhasbq,cheetah,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,2305,survey-text,1,2.0.0,4909,p6utqwhasbq,cheetah,no,"{""participant_id"":""cheetah""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,40873,html-keyboard-response,2,2.0.0,45785,p6utqwhasbq,cheetah,no,NA,"
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
TRUE,NA,preload,3,2.0.0,46509,p6utqwhasbq,cheetah,no,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,4,2.0.0,47512,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,5,2.0.0,50532,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n18bsnail.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,6,2.0.0,51538,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,7,2.0.0,54550,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n16abananas.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,8,2.0.0,55557,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,9,2.0.0,58569,p6utqwhasbq,cheetah,no,null,stimuli/organized/EXEMPLAR/USED/Econe2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,10,2.0.0,59572,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,11,2.0.0,62579,p6utqwhasbq,cheetah,no,null,stimuli/organized/STATE/USED/Slaptop2.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,12,2.0.0,63584,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,13,2.0.0,66587,p6utqwhasbq,cheetah,no,null,stimuli/organized/STATE/USED/Sflask2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,14,2.0.0,67591,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,15,2.0.0,70606,p6utqwhasbq,cheetah,no,null,stimuli/organized/EXEMPLAR/USED/Ebracelet1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,16,2.0.0,71622,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,17,2.0.0,74636,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n10awindmill.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,18,2.0.0,75653,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,19,2.0.0,78659,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n04ayarn.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,20,2.0.0,79673,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,21,2.0.0,82676,p6utqwhasbq,cheetah,no,null,stimuli/organized/STATE/USED/Sbreadbox2.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,22,2.0.0,83684,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,23,2.0.0,86687,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n06blipstick.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,24,2.0.0,87701,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,25,2.0.0,90709,p6utqwhasbq,cheetah,no,null,stimuli/organized/STATE/USED/Sdresser2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,26,2.0.0,91724,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,27,2.0.0,94739,p6utqwhasbq,cheetah,no,null,stimuli/organized/EXEMPLAR/USED/Ecabinet1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,28,2.0.0,95742,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,29,2.0.0,98753,p6utqwhasbq,cheetah,no,null,stimuli/organized/EXEMPLAR/USED/Ecar2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,30,2.0.0,99768,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,31,2.0.0,102785,p6utqwhasbq,cheetah,no,null,stimuli/organized/STATE/USED/Sbox1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,32,2.0.0,103794,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,33,2.0.0,106801,p6utqwhasbq,cheetah,no,null,stimuli/organized/STATE/USED/Sjuiceglass2.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,34,2.0.0,107812,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,35,2.0.0,110830,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n01aladybug.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,36,2.0.0,111840,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,696,image-keyboard-response,37,2.0.0,114854,p6utqwhasbq,cheetah,no,NA,stimuli/organized/Novel pairs (tested)/n04ayarn.jpg,NA,NA,NA,NA,memory,TRUE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,38,2.0.0,115868,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:green;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,39,2.0.0,118886,p6utqwhasbq,cheetah,no,null,stimuli/organized/EXEMPLAR/USED/Echocolatebar2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,html-keyboard-response,40,2.0.0,119891,p6utqwhasbq,cheetah,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
NA,null,image-keyboard-response,41,2.0.0,122895,p6utqwhasbq,cheetah,no,null,stimuli/organized/Novel pairs (tested)/n14acigarette.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p6utqwhasbq_1772141574996.csv
