"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"","null","image-keyboard-response","123","2.0.0","249116","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sdishes1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","124","2.0.0","250132","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","125","2.0.0","253142","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Shairbrush2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","126","2.0.0","254158","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","127","2.0.0","257165","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Scookies2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","128","2.0.0","258170","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","864","image-keyboard-response","129","2.0.0","261179","p98jqj8opzq","camel","No"," ","stimuli/organized/EXEMPLAR/USED/Ebell2.jpg","","","","","memory","true","exemplar","true","","",""
"","null","html-keyboard-response","130","2.0.0","262196","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:green;"">+</div>","","","","","","","","","","",""
"","1104","image-keyboard-response","131","2.0.0","265209","p98jqj8opzq","camel","No"," ","stimuli/organized/Novel pairs (tested)/n18bsnail.jpg","","","","","memory","true","novel","true","","",""
"","null","html-keyboard-response","132","2.0.0","266226","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","133","2.0.0","269244","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n08aoven.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","134","2.0.0","270246","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","135","2.0.0","273255","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n09apenguin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","136","2.0.0","274259","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","137","2.0.0","277268","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Egrapes2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","138","2.0.0","278286","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","139","2.0.0","281298","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Scontainer2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","140","2.0.0","282317","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","141","2.0.0","285327","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n04ayarn.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","142","2.0.0","286334","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","1360","image-keyboard-response","143","2.0.0","289341","p98jqj8opzq","camel","No"," ","stimuli/organized/STATE/USED/Sbabytoy1.JPG","","","","","memory","true","state","true","","",""
"","null","html-keyboard-response","144","2.0.0","290351","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","145","2.0.0","293365","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sbelt1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","146","2.0.0","294375","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","147","2.0.0","297384","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Ecalculator2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","148","2.0.0","298392","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","149","2.0.0","301398","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Spotpan2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","150","2.0.0","302402","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","151","2.0.0","305420","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Eframe2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","152","2.0.0","306429","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","153","2.0.0","309439","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Scrayons1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","154","2.0.0","310457","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","155","2.0.0","313471","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n15bfootball.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","156","2.0.0","314477","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","157","2.0.0","317485","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n01aladybug.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","158","2.0.0","318492","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
